value,sensorType,name,timeStamp,hasError,statusCode,timeStampMillis,stateData
15.058594,1,HumiditySensor,"2020-12-12 18:56:44.453321",,0,0,defaultData
944.1931,2,PressureSensor,"2020-12-12 18:56:44.454040",,0,0,defaultData
66.296875,3,TempSensor,"2020-12-12 18:56:44.454676",,0,0,defaultData
66.21875,3,TempSensor,"2020-12-12 18:56:49.451415",,0,0,defaultData
944.18896,2,PressureSensor,"2020-12-12 18:56:49.450916",,0,0,defaultData
14.4453125,1,HumiditySensor,"2020-12-12 18:56:49.450303",,0,0,defaultData
66.390625,3,TempSensor,"2020-12-12 18:56:54.452021",,0,0,defaultData
944.17505,2,PressureSensor,"2020-12-12 18:56:54.451511",,0,0,defaultData
15.082031,1,HumiditySensor,"2020-12-12 18:56:54.450865",,0,0,defaultData
944.2024,2,PressureSensor,"2020-12-12 18:56:59.450456",,0,0,defaultData
14.3359375,1,HumiditySensor,"2020-12-12 18:56:59.449848",,0,0,defaultData
66.3125,3,TempSensor,"2020-12-12 18:56:59.450952",,0,0,defaultData
944.19165,2,PressureSensor,"2020-12-12 18:57:04.451091",,0,0,defaultData
14.15625,1,HumiditySensor,"2020-12-12 18:57:04.450469",,0,0,defaultData
66.28125,3,TempSensor,"2020-12-12 18:57:04.451650",,0,0,defaultData
15.1328125,1,HumiditySensor,"2020-12-12 18:57:15.425361",,0,0,defaultData
944.21094,2,PressureSensor,"2020-12-12 18:57:15.425874",,0,0,defaultData
66.28125,3,TempSensor,"2020-12-12 18:57:15.426254",,0,0,defaultData
944.13696,2,PressureSensor,"2020-12-12 18:57:19.448331",,0,0,defaultData
14.8125,1,HumiditySensor,"2020-12-12 18:57:19.446925",,0,0,defaultData
66.28125,3,TempSensor,"2020-12-12 18:57:19.449541",,0,0,defaultData
14.011719,1,HumiditySensor,"2020-12-12 18:57:24.453357",,0,0,defaultData
944.1028,2,PressureSensor,"2020-12-12 18:57:24.454716",,0,0,defaultData
66.265625,3,TempSensor,"2020-12-12 18:57:24.455824",,0,0,defaultData
66.234375,3,TempSensor,"2020-12-12 18:57:29.448747",,0,0,defaultData
944.11304,2,PressureSensor,"2020-12-12 18:57:29.448247",,0,0,defaultData
14.2734375,1,HumiditySensor,"2020-12-12 18:57:29.447616",,0,0,defaultData
66.21875,3,TempSensor,"2020-12-12 18:57:34.448480",,0,0,defaultData
944.08813,2,PressureSensor,"2020-12-12 18:57:34.447935",,0,0,defaultData
14.449219,1,HumiditySensor,"2020-12-12 18:57:34.447154",,0,0,defaultData
944.1067,2,PressureSensor,"2020-12-12 18:57:39.447560",,0,0,defaultData
14.636719,1,HumiditySensor,"2020-12-12 18:57:39.446945",,0,0,defaultData
66.25,3,TempSensor,"2020-12-12 18:57:39.448059",,0,0,defaultData
944.1128,2,PressureSensor,"2020-12-12 18:57:44.453461",,0,0,defaultData
14.8203125,1,HumiditySensor,"2020-12-12 18:57:44.452839",,0,0,defaultData
66.28125,3,TempSensor,"2020-12-12 18:57:44.453987",,0,0,defaultData
944.1157,2,PressureSensor,"2020-12-12 18:57:49.448815",,0,0,defaultData
14.957031,1,HumiditySensor,"2020-12-12 18:57:49.448255",,0,0,defaultData
66.296875,3,TempSensor,"2020-12-12 18:57:49.449554",,0,0,defaultData
944.1111,2,PressureSensor,"2020-12-12 18:57:54.449288",,0,0,defaultData
15.308594,1,HumiditySensor,"2020-12-12 18:57:54.448666",,0,0,defaultData
66.28125,3,TempSensor,"2020-12-12 18:57:54.449782",,0,0,defaultData
15.308594,1,HumiditySensor,"2020-12-12 18:57:59.448270",,0,0,defaultData
944.1206,2,PressureSensor,"2020-12-12 18:57:59.448900",,0,0,defaultData
66.28125,3,TempSensor,"2020-12-12 18:57:59.449398",,0,0,defaultData
15.328125,1,HumiditySensor,"2020-12-12 18:58:04.448612",,0,0,defaultData
66.265625,3,TempSensor,"2020-12-12 18:58:04.449712",,0,0,defaultData
944.1201,2,PressureSensor,"2020-12-12 18:58:04.449220",,0,0,defaultData
14.902344,1,HumiditySensor,"2020-12-12 18:58:49.917080",,0,0,defaultData
66.3125,3,TempSensor,"2020-12-12 18:58:49.917736",,0,0,defaultData
944.23,2,PressureSensor,"2020-12-12 18:58:49.917461",,0,0,defaultData
944.19556,2,PressureSensor,"2020-12-12 18:58:54.445974",,0,0,defaultData
66.34375,3,TempSensor,"2020-12-12 18:58:54.446465",,0,0,defaultData
14.207031,1,HumiditySensor,"2020-12-12 18:58:54.445352",,0,0,defaultData
944.17065,2,PressureSensor,"2020-12-12 18:58:59.444021",,0,0,defaultData
15.277344,1,HumiditySensor,"2020-12-12 18:58:59.443664",,0,0,defaultData
66.234375,3,TempSensor,"2020-12-12 18:58:59.444300",,0,0,defaultData
14.597656,1,HumiditySensor,"2020-12-12 18:59:04.444917",,0,0,defaultData
66.265625,3,TempSensor,"2020-12-12 18:59:04.445530",,0,0,defaultData
944.2107,2,PressureSensor,"2020-12-12 18:59:04.445260",,0,0,defaultData
944.21094,2,PressureSensor,"2020-12-12 18:59:09.443064",,0,0,defaultData
14.644531,1,HumiditySensor,"2020-12-12 18:59:09.442622",,0,0,defaultData
66.265625,3,TempSensor,"2020-12-12 18:59:09.443410",,0,0,defaultData
14.496094,1,HumiditySensor,"2020-12-12 18:59:14.445298",,0,0,defaultData
66.25,3,TempSensor,"2020-12-12 18:59:14.446089",,0,0,defaultData
944.2195,2,PressureSensor,"2020-12-12 18:59:14.445756",,0,0,defaultData
14.578125,1,HumiditySensor,"2020-12-12 18:59:19.445851",,0,0,defaultData
944.21655,2,PressureSensor,"2020-12-12 18:59:19.446457",,0,0,defaultData
66.25,3,TempSensor,"2020-12-12 18:59:19.446944",,0,0,defaultData
66.25,3,TempSensor,"2020-12-12 18:59:24.445579",,0,0,defaultData
14.4921875,1,HumiditySensor,"2020-12-12 18:59:24.444431",,0,0,defaultData
944.2031,2,PressureSensor,"2020-12-12 18:59:24.445066",,0,0,defaultData
66.25,3,TempSensor,"2020-12-12 18:59:29.445616",,0,0,defaultData
944.208,2,PressureSensor,"2020-12-12 18:59:29.445116",,0,0,defaultData
14.5859375,1,HumiditySensor,"2020-12-12 18:59:29.444476",,0,0,defaultData
944.20215,2,PressureSensor,"2020-12-12 18:59:34.443717",,0,0,defaultData
14.5859375,1,HumiditySensor,"2020-12-12 18:59:34.443155",,0,0,defaultData
66.265625,3,TempSensor,"2020-12-12 18:59:34.444139",,0,0,defaultData
14.644531,1,HumiditySensor,"2020-12-12 18:59:39.444633",,0,0,defaultData
66.28125,3,TempSensor,"2020-12-12 18:59:39.445755",,0,0,defaultData
944.1985,2,PressureSensor,"2020-12-12 18:59:39.445262",,0,0,defaultData
14.839844,1,HumiditySensor,"2020-12-12 18:59:44.445861",,0,0,defaultData
66.265625,3,TempSensor,"2020-12-12 18:59:44.446994",,0,0,defaultData
944.1926,2,PressureSensor,"2020-12-12 18:59:44.446504",,0,0,defaultData
14.8046875,1,HumiditySensor,"2020-12-12 18:59:49.447278",,0,0,defaultData
944.1963,2,PressureSensor,"2020-12-12 18:59:49.447770",,0,0,defaultData
66.265625,3,TempSensor,"2020-12-12 18:59:49.448619",,0,0,defaultData
14.558594,1,HumiditySensor,"2020-12-12 18:59:54.444540",,0,0,defaultData
944.1948,2,PressureSensor,"2020-12-12 18:59:54.445170",,0,0,defaultData
66.25,3,TempSensor,"2020-12-12 18:59:54.445664",,0,0,defaultData
944.2063,2,PressureSensor,"2020-12-12 18:59:59.446520",,0,0,defaultData
14.699219,1,HumiditySensor,"2020-12-12 18:59:59.445912",,0,0,defaultData
66.234375,3,TempSensor,"2020-12-12 18:59:59.447162",,0,0,defaultData
944.19434,2,PressureSensor,"2020-12-12 19:00:04.445618",,0,0,defaultData
66.265625,3,TempSensor,"2020-12-12 19:00:04.446107",,0,0,defaultData
14.667969,1,HumiditySensor,"2020-12-12 19:00:04.444997",,0,0,defaultData
944.18164,2,PressureSensor,"2020-12-12 19:00:09.445027",,0,0,defaultData
14.550781,1,HumiditySensor,"2020-12-12 19:00:09.444386",,0,0,defaultData
66.3125,3,TempSensor,"2020-12-12 19:00:09.445538",,0,0,defaultData
14.480469,1,HumiditySensor,"2020-12-12 19:00:14.445393",,0,0,defaultData
66.359375,3,TempSensor,"2020-12-12 19:00:14.446652",,0,0,defaultData
944.1489,2,PressureSensor,"2020-12-12 19:00:14.446136",,0,0,defaultData
66.34375,3,TempSensor,"2020-12-12 19:00:19.448831",,0,0,defaultData
944.1279,2,PressureSensor,"2020-12-12 19:00:19.448357",,0,0,defaultData
14.9609375,1,HumiditySensor,"2020-12-12 19:00:19.447719",,0,0,defaultData
15.1640625,1,HumiditySensor,"2020-12-12 19:00:24.449011",,0,0,defaultData
944.10864,2,PressureSensor,"2020-12-12 19:00:24.449888",,0,0,defaultData
66.3125,3,TempSensor,"2020-12-12 19:00:24.451091",,0,0,defaultData
15.234375,1,HumiditySensor,"2020-12-12 19:00:29.447676",,0,0,defaultData
66.296875,3,TempSensor,"2020-12-12 19:00:29.448291",,0,0,defaultData
944.0908,2,PressureSensor,"2020-12-12 19:00:29.448022",,0,0,defaultData
15.234375,1,HumiditySensor,"2020-12-12 19:00:34.447712",,0,0,defaultData
66.296875,3,TempSensor,"2020-12-12 19:00:34.448616",,0,0,defaultData
944.0908,2,PressureSensor,"2020-12-12 19:00:34.448223",,0,0,defaultData
944.0952,2,PressureSensor,"2020-12-12 19:00:39.448291",,0,0,defaultData
14.9609375,1,HumiditySensor,"2020-12-12 19:00:39.447772",,0,0,defaultData
66.28125,3,TempSensor,"2020-12-12 19:00:39.448686",,0,0,defaultData
14.9609375,1,HumiditySensor,"2020-12-12 19:00:44.443361",,0,0,defaultData
944.0952,2,PressureSensor,"2020-12-12 19:00:44.443983",,0,0,defaultData
66.28125,3,TempSensor,"2020-12-12 19:00:44.444473",,0,0,defaultData
14.878906,1,HumiditySensor,"2020-12-12 19:00:49.448296",,0,0,defaultData
944.1006,2,PressureSensor,"2020-12-12 19:00:49.448954",,0,0,defaultData
66.28125,3,TempSensor,"2020-12-12 19:00:49.449417",,0,0,defaultData
944.1045,2,PressureSensor,"2020-12-12 19:00:54.444552",,0,0,defaultData
15.0078125,1,HumiditySensor,"2020-12-12 19:00:54.443933",,0,0,defaultData
66.28125,3,TempSensor,"2020-12-12 19:00:54.445047",,0,0,defaultData
944.1189,2,PressureSensor,"2020-12-12 19:00:59.445501",,0,0,defaultData
14.5234375,1,HumiditySensor,"2020-12-12 19:00:59.444789",,0,0,defaultData
66.28125,3,TempSensor,"2020-12-12 19:00:59.446021",,0,0,defaultData
14.019531,1,HumiditySensor,"2020-12-12 19:01:04.444341",,0,0,defaultData
944.13403,2,PressureSensor,"2020-12-12 19:01:04.444989",,0,0,defaultData
66.234375,3,TempSensor,"2020-12-12 19:01:04.445494",,0,0,defaultData
66.25,3,TempSensor,"2020-12-12 19:01:09.446995",,0,0,defaultData
14.003906,1,HumiditySensor,"2020-12-12 19:01:09.445763",,0,0,defaultData
944.14233,2,PressureSensor,"2020-12-12 19:01:09.446397",,0,0,defaultData
13.964844,1,HumiditySensor,"2020-12-12 19:01:14.444479",,0,0,defaultData
944.1533,2,PressureSensor,"2020-12-12 19:01:14.445104",,0,0,defaultData
66.265625,3,TempSensor,"2020-12-12 19:01:14.445615",,0,0,defaultData
13.9609375,1,HumiditySensor,"2020-12-12 19:01:19.444097",,0,0,defaultData
66.265625,3,TempSensor,"2020-12-12 19:01:19.445203",,0,0,defaultData
944.14185,2,PressureSensor,"2020-12-12 19:01:19.444711",,0,0,defaultData
944.14307,2,PressureSensor,"2020-12-12 19:01:24.444200",,0,0,defaultData
13.949219,1,HumiditySensor,"2020-12-12 19:01:24.443563",,0,0,defaultData
66.25,3,TempSensor,"2020-12-12 19:01:24.444708",,0,0,defaultData
13.953125,1,HumiditySensor,"2020-12-12 19:01:29.446858",,0,0,defaultData
944.16284,2,PressureSensor,"2020-12-12 19:01:29.447641",,0,0,defaultData
66.203125,3,TempSensor,"2020-12-12 19:01:29.448520",,0,0,defaultData
66.203125,3,TempSensor,"2020-12-12 19:01:34.444999",,0,0,defaultData
944.1741,2,PressureSensor,"2020-12-12 19:01:34.444498",,0,0,defaultData
14.375,1,HumiditySensor,"2020-12-12 19:01:34.443852",,0,0,defaultData
14.609375,1,HumiditySensor,"2020-12-12 19:01:39.444124",,0,0,defaultData
944.1792,2,PressureSensor,"2020-12-12 19:01:39.444772",,0,0,defaultData
66.1875,3,TempSensor,"2020-12-12 19:01:39.445711",,0,0,defaultData
944.1765,2,PressureSensor,"2020-12-12 19:01:44.444045",,0,0,defaultData
66.171875,3,TempSensor,"2020-12-12 19:01:44.444544",,0,0,defaultData
14.8203125,1,HumiditySensor,"2020-12-12 19:01:44.443407",,0,0,defaultData
944.1875,2,PressureSensor,"2020-12-12 19:01:49.444592",,0,0,defaultData
14.8828125,1,HumiditySensor,"2020-12-12 19:01:49.443980",,0,0,defaultData
66.15625,3,TempSensor,"2020-12-12 19:01:49.445082",,0,0,defaultData
944.17676,2,PressureSensor,"2020-12-12 19:01:54.446076",,0,0,defaultData
14.777344,1,HumiditySensor,"2020-12-12 19:01:54.445500",,0,0,defaultData
66.171875,3,TempSensor,"2020-12-12 19:01:54.446498",,0,0,defaultData
14.4609375,1,HumiditySensor,"2020-12-12 19:01:59.443783",,0,0,defaultData
944.1826,2,PressureSensor,"2020-12-12 19:01:59.444411",,0,0,defaultData
66.1875,3,TempSensor,"2020-12-12 19:01:59.444931",,0,0,defaultData
66.1875,3,TempSensor,"2020-12-12 19:02:04.445884",,0,0,defaultData
14.550781,1,HumiditySensor,"2020-12-12 19:02:04.444740",,0,0,defaultData
944.17896,2,PressureSensor,"2020-12-12 19:02:04.445387",,0,0,defaultData
14.449219,1,HumiditySensor,"2020-12-12 19:02:09.445093",,0,0,defaultData
66.1875,3,TempSensor,"2020-12-12 19:02:09.446212",,0,0,defaultData
944.1787,2,PressureSensor,"2020-12-12 19:02:09.445717",,0,0,defaultData
14.4609375,1,HumiditySensor,"2020-12-12 19:02:14.443786",,0,0,defaultData
66.1875,3,TempSensor,"2020-12-12 19:02:14.444879",,0,0,defaultData
944.1885,2,PressureSensor,"2020-12-12 19:02:14.444391",,0,0,defaultData
14.3125,1,HumiditySensor,"2020-12-12 19:02:19.448282",,0,0,defaultData
944.19116,2,PressureSensor,"2020-12-12 19:02:19.448942",,0,0,defaultData
66.1875,3,TempSensor,"2020-12-12 19:02:19.449603",,0,0,defaultData
944.18506,2,PressureSensor,"2020-12-12 19:02:24.444173",,0,0,defaultData
66.1875,3,TempSensor,"2020-12-12 19:02:24.444665",,0,0,defaultData
14.5390625,1,HumiditySensor,"2020-12-12 19:02:24.443542",,0,0,defaultData
14.5234375,1,HumiditySensor,"2020-12-12 19:02:29.444684",,0,0,defaultData
944.1797,2,PressureSensor,"2020-12-12 19:02:29.445311",,0,0,defaultData
66.1875,3,TempSensor,"2020-12-12 19:02:29.445804",,0,0,defaultData
14.328125,1,HumiditySensor,"2020-12-12 19:02:34.443568",,0,0,defaultData
66.1875,3,TempSensor,"2020-12-12 19:02:34.444681",,0,0,defaultData
944.20703,2,PressureSensor,"2020-12-12 19:02:34.444186",,0,0,defaultData
944.2197,2,PressureSensor,"2020-12-12 19:02:39.448768",,0,0,defaultData
14.152344,1,HumiditySensor,"2020-12-12 19:02:39.448144",,0,0,defaultData
66.203125,3,TempSensor,"2020-12-12 19:02:39.449261",,0,0,defaultData
14.332031,1,HumiditySensor,"2020-12-12 19:02:44.448421",,0,0,defaultData
944.1992,2,PressureSensor,"2020-12-12 19:02:44.449051",,0,0,defaultData
66.203125,3,TempSensor,"2020-12-12 19:02:44.449584",,0,0,defaultData
944.2173,2,PressureSensor,"2020-12-12 19:02:49.449294",,0,0,defaultData
66.171875,3,TempSensor,"2020-12-12 19:02:49.449784",,0,0,defaultData
15.042969,1,HumiditySensor,"2020-12-12 19:02:49.448676",,0,0,defaultData
66.171875,3,TempSensor,"2020-12-12 19:02:54.449169",,0,0,defaultData
944.20386,2,PressureSensor,"2020-12-12 19:02:54.448680",,0,0,defaultData
14.84375,1,HumiditySensor,"2020-12-12 19:02:54.448058",,0,0,defaultData
15.402344,1,HumiditySensor,"2020-12-12 19:02:59.448112",,0,0,defaultData
944.218,2,PressureSensor,"2020-12-12 19:02:59.448743",,0,0,defaultData
66.15625,3,TempSensor,"2020-12-12 19:02:59.449235",,0,0,defaultData
66.1875,3,TempSensor,"2020-12-12 19:03:04.449227",,0,0,defaultData
944.228,2,PressureSensor,"2020-12-12 19:03:04.448735",,0,0,defaultData
15.589844,1,HumiditySensor,"2020-12-12 19:03:04.448110",,0,0,defaultData
66.203125,3,TempSensor,"2020-12-12 19:03:09.449326",,0,0,defaultData
15.109375,1,HumiditySensor,"2020-12-12 19:03:09.448207",,0,0,defaultData
944.2285,2,PressureSensor,"2020-12-12 19:03:09.448830",,0,0,defaultData
66.203125,3,TempSensor,"2020-12-12 19:03:14.449479",,0,0,defaultData
15.136719,1,HumiditySensor,"2020-12-12 19:03:14.448364",,0,0,defaultData
944.2173,2,PressureSensor,"2020-12-12 19:03:14.448981",,0,0,defaultData
14.933594,1,HumiditySensor,"2020-12-12 19:03:19.449836",,0,0,defaultData
944.2185,2,PressureSensor,"2020-12-12 19:03:19.450377",,0,0,defaultData
66.21875,3,TempSensor,"2020-12-12 19:03:19.451209",,0,0,defaultData
944.1985,2,PressureSensor,"2020-12-12 19:03:24.447776",,0,0,defaultData
66.203125,3,TempSensor,"2020-12-12 19:03:24.448267",,0,0,defaultData
14.996094,1,HumiditySensor,"2020-12-12 19:03:24.447153",,0,0,defaultData
944.18164,2,PressureSensor,"2020-12-12 19:03:29.447798",,0,0,defaultData
14.875,1,HumiditySensor,"2020-12-12 19:03:29.447175",,0,0,defaultData
66.1875,3,TempSensor,"2020-12-12 19:03:29.448290",,0,0,defaultData
14.6875,1,HumiditySensor,"2020-12-12 19:03:34.447934",,0,0,defaultData
66.1875,3,TempSensor,"2020-12-12 19:03:34.449071",,0,0,defaultData
944.17065,2,PressureSensor,"2020-12-12 19:03:34.448569",,0,0,defaultData
14.5546875,1,HumiditySensor,"2020-12-12 19:03:39.447869",,0,0,defaultData
66.203125,3,TempSensor,"2020-12-12 19:03:39.448982",,0,0,defaultData
944.1821,2,PressureSensor,"2020-12-12 19:03:39.448491",,0,0,defaultData
66.203125,3,TempSensor,"2020-12-12 19:03:44.448863",,0,0,defaultData
14.667969,1,HumiditySensor,"2020-12-12 19:03:44.447749",,0,0,defaultData
944.19775,2,PressureSensor,"2020-12-12 19:03:44.448373",,0,0,defaultData
66.1875,3,TempSensor,"2020-12-12 19:03:49.448788",,0,0,defaultData
944.2053,2,PressureSensor,"2020-12-12 19:03:49.448298",,0,0,defaultData
14.730469,1,HumiditySensor,"2020-12-12 19:03:49.447691",,0,0,defaultData
14.566406,1,HumiditySensor,"2020-12-12 19:03:54.447328",,0,0,defaultData
66.1875,3,TempSensor,"2020-12-12 19:03:54.448457",,0,0,defaultData
944.19727,2,PressureSensor,"2020-12-12 19:03:54.447962",,0,0,defaultData
66.203125,3,TempSensor,"2020-12-12 19:03:59.448542",,0,0,defaultData
944.1719,2,PressureSensor,"2020-12-12 19:03:59.448000",,0,0,defaultData
14.621094,1,HumiditySensor,"2020-12-12 19:03:59.447341",,0,0,defaultData
14.65625,1,HumiditySensor,"2020-12-12 19:04:04.447404",,0,0,defaultData
66.1875,3,TempSensor,"2020-12-12 19:04:04.448515",,0,0,defaultData
944.1885,2,PressureSensor,"2020-12-12 19:04:04.448024",,0,0,defaultData
14.761719,1,HumiditySensor,"2020-12-12 19:04:09.447334",,0,0,defaultData
66.21875,3,TempSensor,"2020-12-12 19:04:09.448449",,0,0,defaultData
944.2029,2,PressureSensor,"2020-12-12 19:04:09.447957",,0,0,defaultData
14.5234375,1,HumiditySensor,"2020-12-12 19:04:14.447949",,0,0,defaultData
66.203125,3,TempSensor,"2020-12-12 19:04:14.449063",,0,0,defaultData
944.20044,2,PressureSensor,"2020-12-12 19:04:14.448567",,0,0,defaultData
14.582031,1,HumiditySensor,"2020-12-12 19:04:19.449199",,0,0,defaultData
944.20044,2,PressureSensor,"2020-12-12 19:04:19.449774",,0,0,defaultData
66.203125,3,TempSensor,"2020-12-12 19:04:19.450219",,0,0,defaultData
944.1919,2,PressureSensor,"2020-12-12 19:04:24.448117",,0,0,defaultData
14.566406,1,HumiditySensor,"2020-12-12 19:04:24.447505",,0,0,defaultData
66.1875,3,TempSensor,"2020-12-12 19:04:24.448663",,0,0,defaultData
14.5859375,1,HumiditySensor,"2020-12-12 19:04:29.447698",,0,0,defaultData
944.19727,2,PressureSensor,"2020-12-12 19:04:29.448317",,0,0,defaultData
66.203125,3,TempSensor,"2020-12-12 19:04:29.448817",,0,0,defaultData
944.20874,2,PressureSensor,"2020-12-12 19:04:34.449119",,0,0,defaultData
14.558594,1,HumiditySensor,"2020-12-12 19:04:34.448500",,0,0,defaultData
66.203125,3,TempSensor,"2020-12-12 19:04:34.449611",,0,0,defaultData
944.2068,2,PressureSensor,"2020-12-12 19:04:39.448713",,0,0,defaultData
14.71875,1,HumiditySensor,"2020-12-12 19:04:39.448097",,0,0,defaultData
66.21875,3,TempSensor,"2020-12-12 19:04:39.449203",,0,0,defaultData
66.234375,3,TempSensor,"2020-12-12 19:04:44.449530",,0,0,defaultData
944.2224,2,PressureSensor,"2020-12-12 19:04:44.449029",,0,0,defaultData
14.707031,1,HumiditySensor,"2020-12-12 19:04:44.448399",,0,0,defaultData
66.234375,3,TempSensor,"2020-12-12 19:04:49.449776",,0,0,defaultData
14.59375,1,HumiditySensor,"2020-12-12 19:04:49.448665",,0,0,defaultData
944.21875,2,PressureSensor,"2020-12-12 19:04:49.449282",,0,0,defaultData
944.2256,2,PressureSensor,"2020-12-12 19:04:54.448763",,0,0,defaultData
66.25,3,TempSensor,"2020-12-12 19:04:54.449255",,0,0,defaultData
14.4765625,1,HumiditySensor,"2020-12-12 19:04:54.448140",,0,0,defaultData
944.208,2,PressureSensor,"2020-12-12 19:04:59.448441",,0,0,defaultData
14.332031,1,HumiditySensor,"2020-12-12 19:04:59.447822",,0,0,defaultData
66.28125,3,TempSensor,"2020-12-12 19:04:59.448931",,0,0,defaultData
944.20703,2,PressureSensor,"2020-12-12 19:05:04.449232",,0,0,defaultData
66.296875,3,TempSensor,"2020-12-12 19:05:04.449730",,0,0,defaultData
14.535156,1,HumiditySensor,"2020-12-12 19:05:04.448617",,0,0,defaultData
14.449219,1,HumiditySensor,"2020-12-12 19:05:09.447722",,0,0,defaultData
944.21045,2,PressureSensor,"2020-12-12 19:05:09.448356",,0,0,defaultData
66.265625,3,TempSensor,"2020-12-12 19:05:09.448852",,0,0,defaultData
14.7109375,1,HumiditySensor,"2020-12-12 19:05:14.447984",,0,0,defaultData
66.234375,3,TempSensor,"2020-12-12 19:05:14.449335",,0,0,defaultData
944.2085,2,PressureSensor,"2020-12-12 19:05:14.448794",,0,0,defaultData
14.753906,1,HumiditySensor,"2020-12-12 19:05:19.449542",,0,0,defaultData
944.2095,2,PressureSensor,"2020-12-12 19:05:19.450092",,0,0,defaultData
66.28125,3,TempSensor,"2020-12-12 19:05:19.450492",,0,0,defaultData
14.574219,1,HumiditySensor,"2020-12-12 19:05:24.447929",,0,0,defaultData
66.28125,3,TempSensor,"2020-12-12 19:05:24.449042",,0,0,defaultData
944.2219,2,PressureSensor,"2020-12-12 19:05:24.448545",,0,0,defaultData
944.2444,2,PressureSensor,"2020-12-12 19:05:29.448448",,0,0,defaultData
66.28125,3,TempSensor,"2020-12-12 19:05:29.448939",,0,0,defaultData
14.582031,1,HumiditySensor,"2020-12-12 19:05:29.447840",,0,0,defaultData
66.296875,3,TempSensor,"2020-12-12 19:05:34.448966",,0,0,defaultData
944.24805,2,PressureSensor,"2020-12-12 19:05:34.448472",,0,0,defaultData
14.503906,1,HumiditySensor,"2020-12-12 19:05:34.447837",,0,0,defaultData
944.2366,2,PressureSensor,"2020-12-12 19:05:39.448569",,0,0,defaultData
14.6484375,1,HumiditySensor,"2020-12-12 19:05:39.447935",,0,0,defaultData
66.265625,3,TempSensor,"2020-12-12 19:05:39.449061",,0,0,defaultData
14.7265625,1,HumiditySensor,"2020-12-12 19:05:44.448631",,0,0,defaultData
66.25,3,TempSensor,"2020-12-12 19:05:44.449783",,0,0,defaultData
944.22363,2,PressureSensor,"2020-12-12 19:05:44.449288",,0,0,defaultData
14.671875,1,HumiditySensor,"2020-12-12 19:05:49.449640",,0,0,defaultData
944.2258,2,PressureSensor,"2020-12-12 19:05:49.450235",,0,0,defaultData
66.21875,3,TempSensor,"2020-12-12 19:05:49.451130",,0,0,defaultData
66.203125,3,TempSensor,"2020-12-12 19:05:54.449273",,0,0,defaultData
14.777344,1,HumiditySensor,"2020-12-12 19:05:54.448160",,0,0,defaultData
944.23535,2,PressureSensor,"2020-12-12 19:05:54.448780",,0,0,defaultData
66.203125,3,TempSensor,"2020-12-12 19:05:59.448646",,0,0,defaultData
944.2241,2,PressureSensor,"2020-12-12 19:05:59.448146",,0,0,defaultData
14.644531,1,HumiditySensor,"2020-12-12 19:05:59.447514",,0,0,defaultData
66.1875,3,TempSensor,"2020-12-12 19:06:04.449680",,0,0,defaultData
944.23413,2,PressureSensor,"2020-12-12 19:06:04.449191",,0,0,defaultData
14.515625,1,HumiditySensor,"2020-12-12 19:06:04.448575",,0,0,defaultData
66.21875,3,TempSensor,"2020-12-12 19:06:09.448694",,0,0,defaultData
944.22705,2,PressureSensor,"2020-12-12 19:06:09.448204",,0,0,defaultData
14.542969,1,HumiditySensor,"2020-12-12 19:06:09.447596",,0,0,defaultData
944.2339,2,PressureSensor,"2020-12-12 19:06:14.448508",,0,0,defaultData
66.171875,3,TempSensor,"2020-12-12 19:06:14.449001",,0,0,defaultData
14.7578125,1,HumiditySensor,"2020-12-12 19:06:14.447881",,0,0,defaultData
944.2322,2,PressureSensor,"2020-12-12 19:06:19.448937",,0,0,defaultData
66.1875,3,TempSensor,"2020-12-12 19:06:19.449424",,0,0,defaultData
14.605469,1,HumiditySensor,"2020-12-12 19:06:19.448334",,0,0,defaultData
944.24194,2,PressureSensor,"2020-12-12 19:06:24.447675",,0,0,defaultData
66.1875,3,TempSensor,"2020-12-12 19:06:24.448178",,0,0,defaultData
14.855469,1,HumiditySensor,"2020-12-12 19:06:24.447055",,0,0,defaultData
14.6640625,1,HumiditySensor,"2020-12-12 19:06:29.450452",,0,0,defaultData
66.1875,3,TempSensor,"2020-12-12 19:06:29.451577",,0,0,defaultData
944.23926,2,PressureSensor,"2020-12-12 19:06:29.451080",,0,0,defaultData
944.2302,2,PressureSensor,"2020-12-12 19:06:34.447776",,0,0,defaultData
66.171875,3,TempSensor,"2020-12-12 19:06:34.448276",,0,0,defaultData
14.5625,1,HumiditySensor,"2020-12-12 19:06:34.447148",,0,0,defaultData
66.203125,3,TempSensor,"2020-12-12 19:06:39.452940",,0,0,defaultData
14.511719,1,HumiditySensor,"2020-12-12 19:06:39.451834",,0,0,defaultData
944.2268,2,PressureSensor,"2020-12-12 19:06:39.452454",,0,0,defaultData
944.21265,2,PressureSensor,"2020-12-12 19:06:44.447800",,0,0,defaultData
14.363281,1,HumiditySensor,"2020-12-12 19:06:44.447181",,0,0,defaultData
66.1875,3,TempSensor,"2020-12-12 19:06:44.448298",,0,0,defaultData
944.2007,2,PressureSensor,"2020-12-12 19:06:49.449960",,0,0,defaultData
66.203125,3,TempSensor,"2020-12-12 19:06:49.450452",,0,0,defaultData
14.6328125,1,HumiditySensor,"2020-12-12 19:06:49.449350",,0,0,defaultData
66.203125,3,TempSensor,"2020-12-12 19:06:54.448516",,0,0,defaultData
